"RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Class"
0.507051776,49,1,0.429415508,11000,11,0,2,0,1,"1"
0.9999999,51,0,0.069109076,1200,3,1,0,0,0,"1"
0.740518962,40,1,0.153105255,12977,5,0,1,0,0,"1"
0.9999999,32,1,721,NA,3,0,0,2,0,"1"
0.882406772,45,1,684,NA,3,0,0,0,0,"1"
0.381199688,71,0,1.09947839,2683,7,0,1,1,0,"1"
0.763075292,46,4,0.152880207,15050,10,0,0,1,3,"1"
0.9999999,48,0,0.016731279,4900,0,0,0,0,1,"1"
1.219939743,53,2,0.205824821,4600,8,0,1,4,0,"1"
0.618659756,51,2,0.754577984,4750,10,1,2,2,2,"1"
0.970008569,38,2,0.577553957,3474,5,0,1,0,3,"1"
0.9999999,34,0,0,NA,0,1,0,0,1,"1"
0.9999999,23,98,0.006922012,2166,0,98,0,98,0,"1"
0.9999999,27,98,0,NA,0,98,0,98,0,"1"
0.286671886,80,0,0.69016373,8000,13,0,3,0,0,"1"
0.9999999,58,6,3.972309396,5416,12,0,9,1,0,"1"
0.537629205,49,0,0.696509582,10800,26,0,2,0,4,"1"
0.9999999,28,0,283,NA,1,0,0,1,NA,"1"
0.107375815,50,1,562,NA,7,0,0,0,2,"1"
0.9999999,34,0,1247,NA,1,2,1,1,0,"1"
0.9999999,33,1,0.638233054,2625,2,3,1,1,1,"1"
0.9999999,43,0,0.098250336,5200,2,0,0,1,1,"1"
0.528336156,45,0,0.431625904,6500,12,0,2,0,3,"1"
0.798134577,28,1,0.533506831,1536,3,0,0,1,0,"1"
0.9999999,47,0,0.095747758,6913,2,0,0,0,2,"1"
0.500745115,53,1,0.41603811,5037,12,1,1,0,1,"1"
0.913275982,43,0,117,NA,1,0,0,1,0,"1"
0.653608181,51,0,1490,NA,6,0,0,0,0,"1"
0.451839449,27,0,1.563106796,2677,14,0,3,0,1,"1"
0.339612111,65,3,0.590256924,2996,12,0,1,0,0,"1"
0.395118826,47,1,2887,NA,9,0,1,0,0,"1"
0.234510326,23,0,0.143958869,2333,2,0,0,0,0,"1"
0.254685133,47,0,0.291454012,9208,7,0,2,0,0,"1"
0.008207738,41,1,0.102539063,3071,14,0,0,0,1,"1"
0.716916601,35,0,0.021450645,5500,4,0,0,1,3,"1"
0.9999999,39,0,0.160865475,2125,1,0,0,1,3,"1"
0.822326485,45,0,2994,NA,10,0,1,1,0,"1"
0.938725916,49,0,1.624793388,3024,10,1,3,0,0,"1"
0.219540066,55,0,0.698945091,3696,14,0,2,1,0,"1"
1.043342111,44,2,1186,NA,15,1,1,0,2,"1"
1.389443652,30,1,0.25189924,2500,6,4,0,1,1,"1"
0.359093937,24,2,0.01065956,1500,4,1,0,0,0,"1"
0.807236367,40,5,3431,NA,6,0,1,0,1,"1"
0.213299431,58,0,0.744167498,5014,16,0,2,0,0,"1"
0.561929759,43,0,0.385854008,8383,12,1,3,0,1,"1"
0.316014425,50,1,0.056518262,3750,3,0,0,0,0,"1"
0.9999999,27,1,0.108420351,4500,2,1,0,0,1,"1"
0.9999999,46,1,0.673163418,2000,5,3,0,2,0,"1"
0.115538948,56,0,0.200159968,5000,9,0,1,0,0,"1"
0,32,1,0.332223147,1200,4,2,0,0,0,"1"
1.370848114,34,3,0.634549209,2905,9,3,1,2,2,"1"
0.406487403,35,0,0.339251853,5800,6,0,1,0,0,"1"
0.479041916,28,0,0.009541118,2200,1,0,0,0,0,"1"
0.88372093,27,0,0.012497917,6000,4,0,0,0,0,"1"
0.342503939,46,2,2495,NA,4,2,1,0,0,"1"
1.147748621,30,0,0.346896071,4300,11,0,0,0,0,"1"
0.938402666,49,2,0.320451478,8150,19,0,0,1,4,"1"
0.348701175,65,0,4008,NA,19,0,1,0,1,"1"
1.005499083,60,1,0.418300654,2600,9,0,0,3,0,"1"
0.989933342,36,1,0.40868406,5250,15,0,1,0,2,"1"
0.784431138,36,2,0.520741732,5230,3,2,1,0,0,"1"
0.796884068,46,1,0.215147684,8700,14,1,2,1,0,"1"
0.640529197,47,0,1.498800959,1250,12,0,0,0,2,"1"
1.064895598,50,2,0.501596517,3444,7,0,1,2,3,"1"
0.9999999,38,0,0.031230481,1600,2,2,0,0,0,"1"
0.500566629,49,1,0.348109811,4443,6,1,0,2,2,"1"
1.060931153,62,0,0.713479181,2833,3,0,1,0,1,"1"
0.152836788,36,1,2.516038717,12500,28,0,15,0,0,"1"
0.818181818,45,0,3348,NA,3,0,1,1,0,"1"
0.653056973,53,0,0.06841612,3200,6,0,0,0,0,"1"
0.958260594,46,0,651,NA,4,0,0,0,0,"1"
1.03986711,38,4,0.101004464,14335,5,2,0,1,3,"1"
0.232825183,48,0,0.572517078,3805,9,3,1,3,0,"1"
0.952387177,55,2,2334,NA,11,0,0,0,3,"1"
1.004579978,45,5,1.673565381,3188,5,4,1,1,0,"1"
0.9999999,47,2,0.653738505,2500,2,1,1,1,0,"1"
0.064123591,65,0,0.446031746,1889,6,0,1,0,0,"1"
0.774580602,33,0,0.225078549,3500,5,1,0,1,0,"1"
0.9999999,35,0,0.033644288,6538,0,4,0,0,1,"1"
0,38,1,0.915060671,1400,3,1,1,0,2,"1"
0.401599733,60,1,0.361164708,5700,5,0,0,3,0,"1"
0,27,0,0.065620542,700,2,0,0,0,0,"1"
0.814880952,41,0,0.19026991,3000,7,2,0,6,1,"1"
0.985446062,27,1,0.342783505,2715,4,0,0,0,0,"1"
0.674757357,53,0,2.162327718,3264,21,0,4,0,0,"1"
0.946843854,33,0,0.208930357,3000,2,1,0,0,0,"1"
0.952095808,30,1,0.089636788,3000,10,0,0,0,0,"1"
0.944422231,24,1,70,NA,1,0,0,0,NA,"1"
0.785155749,51,0,0.856722998,1360,5,0,1,0,1,"1"
0.967387975,80,0,1.715938979,1900,16,0,2,0,1,"1"
1.067332983,45,2,0.108625162,6167,4,1,0,1,2,"1"
0.9999999,33,0,0.001454413,11000,0,0,0,1,0,"1"
0.776667241,60,2,401,NA,16,1,0,0,NA,"1"
0.9999999,34,1,0.390881216,7500,5,0,1,0,1,"1"
0.722951803,29,1,0.353021354,2200,8,0,0,0,1,"1"
1.090834021,58,0,0.522462562,600,3,1,0,0,1,"1"
0.410299943,36,0,1.007508834,2263,9,0,1,0,2,"1"
0.985122134,39,0,0.621563073,6000,10,0,1,0,0,"1"
0.9999999,62,0,0,5832,1,0,0,0,2,"1"
0.9999999,24,98,0,NA,0,98,0,98,NA,"1"
1.010781671,33,1,0.37185708,2266,5,0,0,0,0,"1"
0.9999999,53,0,0.039112051,5675,0,0,0,0,0,"1"
0.739417372,47,0,0.308138372,5000,5,0,1,0,1,"1"
0.833739264,35,2,0.423732885,4162,7,2,0,0,0,"1"
0.801410106,49,1,0.071451154,3162,1,4,0,1,0,"1"
0.786697903,33,0,2.35514942,4048,15,0,13,0,0,"1"
0.9500998,24,0,0.03848076,2000,4,0,0,0,0,"1"
0.905472637,26,0,0.077568972,2500,2,0,0,0,0,"1"
1.068627941,36,6,0.696375958,6787,9,3,1,1,4,"1"
0.03678279,70,0,0.374375906,12417,10,0,3,0,0,"1"
0.557826908,27,0,0.076852023,5412,4,0,0,1,0,"1"
0.976007997,52,0,0.309815215,4166,4,0,0,0,0,"1"
1.465534466,29,1,136,0,1,3,0,0,0,"1"
0.943891214,57,3,0.837265094,2500,20,0,0,0,0,"1"
0.953261685,41,0,0.137064297,7200,3,0,0,0,3,"1"
0.9999999,47,0,13,NA,0,0,0,1,0,"1"
0.939301902,41,3,0.169261534,7000,5,0,0,0,4,"1"
0.556387748,35,0,0.328483085,2748,6,0,0,0,0,"1"
0.041795779,45,0,0.112492133,6355,14,0,1,0,0,"1"
0.482462819,58,1,0.554579035,7850,14,1,2,0,1,"1"
0.425249169,23,0,0.002497918,1200,2,0,0,0,0,"1"
0.176823177,28,0,0.007607042,4600,4,2,0,0,0,"1"
0.802649669,31,0,0.108786611,2389,13,0,0,0,1,"1"
0.303393214,39,0,0.140892824,5308,4,0,0,0,0,"1"
0.9999999,29,0,0.006870706,1600,2,0,0,0,0,"1"
0.9999999,41,2,0.194154489,9100,7,1,1,0,0,"1"
0.9999999,24,98,0,NA,0,98,0,98,NA,"1"
0.9999999,55,0,0.260611653,7585,3,2,2,1,1,"1"
1.180995475,51,2,571,NA,5,3,0,1,NA,"1"
0.018940492,89,1,0.593009119,3289,13,1,1,2,0,"1"
0.9999999,56,0,0.421491914,3833,2,7,0,1,0,"1"
1.113209167,34,1,1109,NA,10,0,0,0,NA,"1"
0.514107976,24,1,354,NA,11,0,0,0,0,"1"
0.740432612,46,0,0.176342072,6407,6,1,0,0,3,"1"
0.25354929,46,0,4171,NA,6,0,4,0,0,"1"
0.20304072,50,0,0.357528494,5000,13,0,1,0,2,"1"
0.983351831,37,2,0.32223968,7000,5,0,3,0,1,"1"
0.9999999,62,0,49,NA,1,1,0,0,1,"1"
0.803299175,31,1,0.351037523,9300,7,0,2,0,0,"1"
0.329156584,38,3,1.811491801,7500,27,0,10,0,2,"1"
0.012526208,57,0,0.102867651,17400,9,0,1,0,0,"1"
0.553047404,26,0,0.815884477,3600,9,0,1,0,0,"1"
0.9999999,27,0,0.279125567,3750,4,1,0,0,0,"1"
1.263473054,37,1,0.335584977,3700,6,2,1,5,1,"1"
0.002964233,101,2,0.001386963,2883,6,0,0,0,0,"1"
0.9999999,56,0,0.016652789,1200,0,1,0,0,0,"1"
1.376873662,61,3,0.334577446,3750,10,1,0,2,2,"1"
0.854998868,47,3,0.728403113,23000,20,0,9,0,2,"1"
0.601914012,56,0,0.05291601,4440,2,1,0,1,2,"1"
0.756715358,34,1,1.050271351,3500,12,0,2,0,1,"1"
1.164261931,56,1,0.141653502,3797,6,3,0,2,1,"1"
0.323345818,45,4,0.518644865,8500,10,0,2,0,1,"1"
0.915314538,44,0,0.350547731,3833,20,0,0,0,0,"1"
0.470430261,59,0,0.109160724,14583,9,0,0,0,3,"1"
1.388611389,27,0,0.036021023,7800,3,0,0,1,0,"1"
0.9999999,54,0,509,NA,3,0,0,0,3,"1"
0.508745627,52,2,0.189944134,3400,5,0,0,0,0,"1"
0.04112243,55,1,1.096903097,1000,8,0,1,0,1,"1"
0.014245716,80,2,517,NA,9,2,0,0,NA,"1"
1.610556348,45,1,0.207700852,2700,3,4,0,1,2,"1"
0.029284552,37,0,0.933522497,7400,9,1,1,0,2,"1"
0.835627697,45,0,0.83002698,6300,18,0,2,0,3,"1"
0.9999999,51,0,0.145141196,4815,2,0,0,0,0,"1"
0.168511246,27,2,0.177239523,2600,5,0,0,0,1,"1"
0.966229627,33,0,0.419944007,7500,16,0,2,0,0,"1"
0.946140515,32,0,0.355014418,3120,8,0,0,0,0,"1"
0.361518667,55,3,0.648226097,3325,12,0,1,0,0,"1"
0.524318769,45,0,0.610856364,8068,12,0,3,0,2,"1"
1.007054439,50,3,0.141472281,3300,4,0,0,2,3,"1"
0.503012434,50,3,0.071447614,3750,11,0,0,0,0,"1"
0.812702146,53,2,1221,NA,6,1,1,0,0,"1"
0.402835696,38,1,0.232795444,4213,9,1,0,2,2,"1"
0.979020979,58,2,2018,NA,6,0,1,1,0,"1"
0.324031653,29,1,0.053654024,1080,4,1,0,0,0,"1"
0.204927469,69,0,0.196000879,4550,10,0,0,0,0,"1"
0,58,0,0,11000,7,0,0,0,0,"1"
1.062583222,38,4,0.141199226,516,4,7,0,0,0,"1"
0.372048304,55,0,0.121141863,6900,6,2,0,2,2,"1"
0.189351331,34,0,0.273087944,4536,6,0,0,0,1,"1"
0.268794363,57,0,0.968189428,4180,11,0,3,0,0,"1"
0.493459771,47,1,1.448357925,2100,17,0,2,0,0,"1"
0,29,0,0.325306679,2200,12,0,0,0,0,"1"
0.747836292,49,2,3114,NA,8,0,1,0,4,"1"
0.9999999,45,0,0.006773757,5166,1,0,0,1,0,"1"
0.779240326,38,4,0.458613342,6100,12,0,0,0,2,"1"
0.607425676,78,3,0.626569461,7406,17,0,2,1,0,"1"
0.012438832,81,0,0.103589641,10000,14,0,0,1,0,"1"
0.9999999,47,0,1169,NA,1,1,1,0,0,"1"
0,36,1,0.680088864,3600,7,0,2,0,0,"1"
3.418079096,56,1,0.292426893,4000,6,0,0,0,2,"1"
1.305389222,63,1,0.182890855,1355,3,0,0,1,0,"1"
0.430794677,55,0,0.119253831,1500,10,2,0,0,0,"1"
0.9999999,58,0,0.001831781,6550,0,0,0,1,0,"1"
0.9999999,59,3,0.526412265,6000,4,0,2,0,0,"1"
0.643065389,29,0,0.012218828,3600,4,0,0,0,1,"1"
0.699860028,36,0,1.352109242,4100,12,0,2,0,2,"1"
1.095175535,53,0,1.024675601,4700,5,2,3,0,0,"1"
0.914454277,65,2,0.345923098,7333,8,1,1,0,1,"1"
0.840674254,62,0,2842,NA,15,1,0,3,1,"1"
0.888119954,43,0,0.157022548,3680,5,0,0,0,2,"1"
0.927349478,24,0,0.405240707,1640,6,0,0,0,0,"1"
0.013727154,71,4,0.001879935,7978,18,2,0,0,0,"1"
0.9999999,34,0,0,NA,0,4,0,0,0,"1"
1.099400327,45,1,4099,NA,17,0,1,1,0,"1"
0.925390992,44,2,0.627946703,5853,15,0,3,0,2,"1"
0.004684987,40,0,0.01509849,10000,3,0,0,0,2,"1"
1.047904192,61,2,0.008818342,1700,1,0,0,0,0,"1"
1.015320398,57,1,0.30448869,16975,11,0,2,0,0,"1"
0.704662667,50,3,0.694834075,5845,18,0,3,0,2,"1"
0.650321464,40,0,0.373477255,6484,9,0,0,0,0,"1"
0.03512061,78,2,1567,NA,9,0,1,2,0,"1"
0.9999999,40,0,0.474947228,9000,3,3,1,0,2,"1"
0.9999999,77,0,0.022393677,5313,0,1,0,1,0,"1"
0.76624875,37,0,0.444584781,9500,5,0,2,0,2,"1"
0.400666389,30,1,0.197243988,3700,9,0,0,0,0,"1"
1.743493131,54,0,0.984471558,6310,15,0,3,0,1,"1"
0.77952215,60,1,0.497838172,6475,11,1,4,1,0,"1"
0.422219711,46,0,1.349174386,4965,10,0,5,0,2,"1"
0.9999999,63,0,0.160550459,2833,1,1,0,0,0,"1"
0.294225433,46,0,0.234307299,9000,10,0,1,0,0,"1"
0.946843854,23,1,1.700348432,286,3,2,0,0,0,"1"
1.279627164,47,1,84,NA,1,0,0,0,0,"1"
0.863787375,32,0,0.160384924,2493,2,0,0,0,0,"1"
0.400810478,66,0,0.517275098,6135,18,0,1,0,0,"1"
0.531367892,51,1,0.608784706,8787,20,0,2,1,2,"1"
0.9999999,24,98,0,1100,0,98,0,98,0,"1"
0.146518943,32,0,1.57339163,1600,17,0,1,0,0,"1"
1.033793241,44,1,0.464635854,2855,1,2,1,1,1,"1"
0.858261911,55,3,0.285652736,6962,9,9,1,1,0,"1"
0.094763092,43,1,342,NA,3,3,0,0,0,"1"
0,39,0,0.039619165,3255,1,7,0,0,0,"1"
0.752056404,38,1,0.023323615,2400,4,0,0,0,2,"1"
0.960239972,50,2,1128,NA,4,1,0,0,3,"1"
0.501188696,31,0,0.152967147,7700,17,0,0,0,0,"1"
0.652695021,43,0,1.880860876,1300,9,0,1,1,0,"1"
0.146471656,75,3,0.225887056,2000,7,3,0,0,0,"1"
0.64678828,49,0,0.584695251,5200,10,0,2,1,0,"1"
0.845254328,46,0,0.549279249,5965,14,0,1,0,0,"1"
0.346678438,30,0,0.638969118,4500,17,0,0,0,0,"1"
0.450868765,51,0,0.182188015,27284,9,1,2,0,1,"1"
1.473053892,42,0,0.174092589,4600,2,6,0,3,5,"1"
0.9999999,58,0,0.610111592,4390,4,0,2,1,1,"1"
0.122708716,52,0,0.433499354,5420,12,0,2,0,0,"1"
0.9999999,28,1,0.994076268,2700,5,0,2,1,0,"1"
0.9999999,54,0,0.122244944,4400,2,2,0,0,0,"1"
0.606786427,72,2,0.223811721,4333,3,2,0,0,2,"1"
0.940211958,46,3,0.265036148,6500,5,4,0,4,1,"1"
0.858792882,44,0,0.234036528,7062,10,0,0,0,0,"1"
0.903278307,42,2,0.670865827,5000,4,0,1,1,1,"1"
0.036177641,56,0,0.286237514,9009,12,0,1,0,0,"1"
1.417147934,66,2,0.110369806,5245,7,1,0,0,0,"1"
1.390320884,50,4,769,NA,7,2,0,2,0,"1"
1.030124343,65,1,0.4043989,4000,7,1,1,0,0,"1"
1.05278174,37,0,0.13919179,3117,5,5,0,2,1,"1"
0.069860279,42,1,0.005833102,25200,1,1,0,0,2,"1"
0.618229638,45,0,0.43232096,5333,8,0,2,0,0,"1"
0.9999999,34,0,0.020349875,2800,0,0,0,0,4,"1"
0.413186959,35,1,1203,NA,10,0,0,0,0,"1"
0.9999999,31,0,0.495669554,1500,2,1,0,1,3,"1"
0.913071475,49,1,0.704683196,3629,12,2,1,3,3,"1"
0.9999999,71,2,2218,NA,7,3,1,0,0,"1"
0.054184471,87,0,0.0109978,5000,7,0,0,0,1,"1"
0.729129805,47,4,0.572032108,7100,12,0,2,0,2,"1"
0.883288255,33,2,0.510620575,2400,13,0,0,0,0,"1"
0.26318282,50,1,0.512986221,8200,13,0,2,0,4,"1"
0.9999999,41,0,685,NA,2,0,1,1,0,"1"
0.584841516,46,0,0.664167916,2000,3,0,0,0,1,"1"
1.074641786,29,2,0.122696289,3960,8,0,0,1,0,"1"
0.9999999,29,0,0,3200,0,0,0,0,0,"1"
0.196894561,40,1,72,NA,2,0,0,0,0,"1"
0.888853805,62,1,0.3745109,5366,7,2,2,0,1,"1"
0.619529871,50,2,3163,NA,11,0,1,0,0,"1"
0.520593606,38,0,1.808869457,1600,6,0,2,0,0,"1"
0.9999999,53,2,0.027643807,8500,3,0,0,0,2,"1"
0.974533107,61,4,0.533350177,7915,10,2,2,2,0,"1"
1.070673787,45,0,0.558319871,3094,6,0,0,0,0,"1"
0.311377246,41,0,0.353858457,2500,3,0,0,0,4,"1"
0.926720168,52,0,0.553620384,6200,9,0,1,0,2,"1"
0.974184165,55,1,0.565207732,4500,7,0,2,0,0,"1"
0.919665459,48,1,0.699514424,3500,12,0,0,0,3,"1"
0.942867953,44,1,0.459621597,6500,16,0,1,0,3,"1"
0.75443713,59,0,0.278095991,5062,6,0,1,0,0,"1"
0.715244701,61,0,0.358997395,11130,17,0,1,0,0,"1"
0.750333293,47,1,0.1308637,4966,7,1,0,0,1,"1"
0.995053527,55,0,0.579389373,12740,13,0,1,0,2,"1"
0.877331894,45,3,11.82247191,444,14,1,2,0,3,"1"
0.511096462,51,0,68,NA,3,0,0,0,0,"1"
0.797269342,48,0,0.584278156,3968,12,2,1,1,1,"1"
1.143426295,25,0,0.134289439,2300,2,0,0,0,0,"1"
0.9999999,43,98,96,NA,0,98,0,98,0,"1"
1.007420662,38,1,1.781954887,664,8,3,0,0,2,"1"
0.9999999,36,0,0.11001142,2626,1,1,0,1,0,"1"
0.961359094,45,2,439,NA,7,1,0,1,0,"1"
0.38807648,43,1,0.548631579,14249,15,0,7,0,2,"1"
0.9999999,41,1,0.064112969,6160,2,0,0,0,5,"1"
0.9999999,31,0,503,NA,4,7,0,7,0,"1"
0.991085411,61,4,0.462236579,6500,14,1,2,0,0,"1"
0.078929148,56,1,0.186036284,9094,5,5,1,2,4,"1"
0.624978817,43,1,0.115836758,10462,7,0,0,0,2,"1"
0.334703316,42,0,5152,NA,14,0,2,0,0,"1"
1.135326197,29,1,626,NA,6,0,0,0,0,"1"
0.254087732,58,0,1.82720457,2800,18,0,4,0,0,"1"
0,58,2,1.501248959,1200,7,3,0,0,0,"1"
0.9999999,43,0,0.442755826,2960,6,3,1,0,3,"1"
0.88006663,31,3,0.104176498,8475,9,0,0,2,0,"1"
1.441860465,29,1,0.174920491,2200,5,2,0,0,0,"1"
0.982003599,62,0,2376,NA,7,0,0,1,0,"1"
0.871114343,55,1,0.68097587,7500,7,0,2,0,0,"1"
0.259718167,41,0,0.425661914,5400,11,0,1,0,1,"1"
1.257881381,25,0,0.669402985,2679,8,0,0,0,1,"1"
1.550898204,51,2,0.27125448,6974,5,0,2,2,4,"1"
0.061301627,40,1,0.854557641,4475,9,0,2,0,4,"1"
1.057081603,38,5,685,NA,7,0,0,2,0,"1"
0.159993044,49,0,0.271820449,400,3,0,0,0,0,"1"
0.9999999,41,1,0.481279369,6596,9,1,1,0,2,"1"
0.751198392,45,1,1944,NA,15,0,1,0,0,"1"
0.838265099,55,4,0.598642435,13700,22,0,3,0,2,"1"
0.161939322,43,0,0.429337182,9700,14,0,2,0,0,"1"
0.968507873,56,0,0.409102868,3800,5,0,1,0,0,"1"
0.087586817,37,0,0.37049259,16666,22,0,3,0,0,"1"
1.416131335,29,4,0.363754889,2300,7,0,0,3,0,"1"
0.9999999,27,0,0.115247806,4216,2,0,0,1,0,"1"
0.916853218,45,0,1.013058559,4900,6,0,2,0,3,"1"
1.71257485,35,0,0.058776489,2500,1,1,0,0,0,"1"
0.069442399,59,0,0.139317854,9000,7,1,1,0,0,"1"
0.735473758,58,2,0.824497768,3583,13,0,3,0,1,"1"
0.82644118,38,0,0.6536804,5800,9,0,1,0,2,"1"
0.462307492,52,0,0.564959646,14000,14,0,3,0,1,"1"
1.054627484,53,2,0.532759902,9416,15,0,1,1,3,"1"
0.885410514,49,4,0.386295929,12083,15,0,2,0,2,"1"
1.049833887,45,0,0.008842753,2600,1,3,0,0,2,"1"
0,60,0,1.604963806,2900,5,0,1,0,1,"1"
0.263146749,40,0,0.578710645,2000,10,0,1,0,0,"1"
1.013289037,38,0,0.002367798,3800,1,0,0,0,0,"1"
0.701513853,56,1,0.430411007,5668,7,0,2,1,0,"1"
0.92704265,48,4,0.412820162,7300,7,0,2,2,1,"1"
0.28915456,53,0,1.49190162,3333,14,0,2,0,2,"1"
0.9999999,64,7,0.380008807,4541,13,1,0,1,0,"1"
0.896485811,42,0,0.229007634,2750,3,0,0,0,3,"1"
0.9999999,46,2,0.373608431,6736,3,0,1,0,0,"1"
0.9999999,24,0,0,1100,0,0,0,0,0,"1"
0.665880328,63,0,6164,NA,16,0,3,0,0,"1"
0.673496148,41,0,0.234379339,3600,4,0,0,0,2,"1"
0.467493389,51,1,460,NA,6,1,0,0,0,"1"
0.786829238,44,2,0.37481251,18000,13,0,2,0,4,"1"
0.29326114,43,0,0.496038035,4416,14,0,2,0,1,"1"
0.987636364,41,0,1673,NA,5,0,1,0,2,"1"
0.9999999,35,1,0.319822321,1800,1,0,0,0,2,"1"
0.088828398,35,0,0.335305391,12000,9,0,1,0,0,"1"
0.728386883,40,1,0.191233017,3900,3,1,0,0,0,"1"
0.974301285,44,1,0.34495688,8000,8,0,1,0,0,"1"
0.9999999,31,0,134,NA,1,1,0,0,0,"1"
0.617409205,69,1,0.218882942,7286,9,0,0,0,1,"1"
0.001602393,61,0,0.355582898,3250,12,0,1,0,1,"1"
0.9999999,42,1,914,NA,1,2,1,0,0,"1"
1.152450091,32,1,0.24790084,2500,2,1,0,0,0,"1"
0.433133733,42,1,427,NA,2,0,0,1,0,"1"
0.676550117,43,0,0.401799743,7000,10,4,0,0,4,"1"
0.9999999,35,0,0.065366829,8000,3,0,0,1,5,"1"
0.976047904,50,2,0.130284609,7237,3,3,1,1,1,"1"
0.713019474,47,0,1.182396088,6134,16,0,5,1,2,"1"
0.493201795,48,1,0.578567268,8584,10,0,2,0,0,"1"
0.9999999,62,98,0,NA,0,98,0,98,0,"1"
0.9999999,39,1,2816,NA,3,1,2,2,0,"1"
0.932369205,31,2,731,NA,4,1,0,0,0,"1"
0.902056584,50,1,0.426095651,6000,17,1,1,2,2,"1"
0.157824342,29,0,0.353558926,1713,15,0,0,0,0,"1"
0.04047976,69,1,0.370708388,2300,7,0,0,0,0,"1"
1.112359551,44,7,0.305507675,12182,10,1,2,2,5,"1"
0.937098534,40,0,1684,NA,2,1,1,1,0,"1"
0,38,4,0.47289486,6400,12,0,2,1,0,"1"
0.542491502,47,0,0.019281124,4200,1,0,0,0,1,"1"
0.9999999,41,0,0.071061875,3700,1,0,0,0,2,"1"
0.9999999,48,1,0.288311216,5500,2,2,1,1,0,"1"
0.23977376,33,0,0.153938425,2500,4,0,0,0,0,"1"
0.043929906,78,0,32,NA,5,0,0,0,0,"1"
0.043943876,70,1,91,NA,11,0,0,0,0,"1"
0.865913409,32,3,0.190106993,6448,11,0,0,1,4,"1"
0.083967661,62,0,0.258471017,3570,15,1,1,0,1,"1"
0.860416229,36,2,0.407269723,2420,9,0,1,2,1,"1"
0.126045419,74,0,0.044017359,8064,5,0,0,0,0,"1"
0.000499975,63,0,0.721207163,11000,9,0,5,0,0,"1"
0.9999999,39,0,0.067364846,7065,1,0,0,0,1,"1"
0.741049126,28,1,0.020228216,1927,1,0,0,0,0,"1"
0.9999999,27,0,0.154342845,4800,4,1,0,0,0,"1"
0.9999999,55,98,0,NA,0,98,0,98,0,"1"
0.209911604,54,0,1.57057257,1501,8,0,3,0,0,"1"
0.93681307,45,0,0.812784522,10543,31,0,2,0,0,"1"
0.426635585,72,0,0.867687726,4700,14,0,2,1,0,"1"
0.629852906,43,4,0.553965008,4400,15,3,0,0,2,"1"
0.947144613,39,0,0.703471479,6538,14,0,2,0,0,"1"
0.779892166,64,2,0.420976417,4833,23,0,2,0,0,"1"
0.9999999,50,4,0.416924985,3225,6,0,1,0,0,"1"
0.9999999,57,1,0.038568257,3603,3,0,0,0,1,"1"
0.368373252,47,0,0.189824814,12500,12,0,0,0,0,"1"
0.421395127,62,0,0.569198439,3330,9,0,0,2,1,"1"
0.797250181,75,0,1598,NA,10,2,0,0,1,"1"
0.9999999,43,2,0.801427934,2240,4,2,1,1,0,"1"
0.9999999,42,3,0.49390122,5000,6,0,1,0,0,"1"
0.924302789,27,1,0.215301807,2600,3,0,0,1,3,"1"
0.24859227,50,0,1.172327857,10833,22,0,2,0,0,"1"
0.781794913,67,1,0.335591252,5166,12,0,3,0,1,"1"
1.540706605,26,0,174,NA,4,0,0,0,0,"1"
0.634920635,31,1,0.586592179,4116,14,0,3,0,0,"1"
1.08095952,61,4,1.075732449,1808,8,3,1,2,0,"1"
0.133605059,55,0,0.173091511,14500,15,0,2,0,0,"1"
0.569681709,47,0,6.163152053,900,11,0,2,0,2,"1"
0.081323514,56,0,0.411291904,5100,11,1,2,0,0,"1"
0.997002997,35,0,0.122931985,4351,3,4,0,1,2,"1"
0,29,1,0.040060469,3968,1,2,0,0,1,"1"
0.748569834,55,2,0.510578935,4300,7,1,2,3,5,"1"
0.784053156,50,0,0.001413856,4950,2,3,0,0,0,"1"
0.370787958,60,0,0.459962317,4245,14,0,2,0,1,"1"
0.068735704,66,0,0.232167963,10668,16,0,0,0,1,"1"
0.311406328,33,0,1.036975587,4218,5,0,2,0,1,"1"
0.684564572,53,1,0.284792775,6200,9,2,1,0,1,"1"
0.9999999,29,4,0.990213523,2247,7,0,2,2,2,"1"
1.016496243,48,2,3.274362819,666,4,0,1,0,3,"1"
0,54,0,0.271143797,5166,5,0,2,0,0,"1"
0.836027329,54,0,0.339688445,4300,5,3,1,1,0,"1"
0.199960008,41,0,0.74921451,3500,5,0,2,0,0,"1"
0.9999999,51,0,32,NA,0,1,0,0,0,"1"
0.802722728,38,1,2128,NA,8,1,0,0,5,"1"
0.873321916,47,1,0.276965687,6498,11,0,1,0,6,"1"
0.989802422,39,0,1.122047923,5800,11,0,2,0,3,"1"
0.799291581,72,0,1.159466667,3749,12,0,2,0,0,"1"
0.429098881,63,0,0.523548518,4925,14,0,1,0,1,"1"
0.074192581,32,0,0.891223314,2950,5,0,1,0,0,"1"
0.987668722,39,5,0.691279186,5010,14,0,2,0,2,"1"
